E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/64ee361c.jpg,76,69,960,656,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/26405366.jpg,16,36,1044,445,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f255449f.jpg,33,124,655,335,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0c86b603.jpg,15,16,840,268,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2a3a1702.jpg,6,13,1045,340,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/72e74903.jpg,5,21,468,132,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1bfd386e.jpg,6,11,799,263,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0820bf9e.jpg,8,8,1040,461,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/e96671d9.jpg,1,13,1041,450,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/62bf5493.jpg,39,16,1013,446,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/be6952f9.jpg,162,85,578,234,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/e7323a25.jpg,9,29,688,231,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/a4827abf.jpg,77,85,1047,514,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/db37d396.jpg,74,123,976,550,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/e9342cd8.jpg,18,10,1034,351,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/ba15b91b.jpg,18,150,1017,361,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/82f69c09.jpg,35,21,962,355,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/34492b38.jpg,37,79,874,422,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/05898b05.jpg,10,9,676,373,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/c1ed63ca.jpg,4,1,1035,248,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/8389019f.jpg,31,103,982,496,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/dc754e46.jpg,58,195,1020,422,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/31e9f9e1.jpg,102,163,919,406,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/b0550902.jpg,47,44,1012,509,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/048578f5.jpg,2,21,1041,286,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3bffce36.jpg,9,12,1029,240,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/809292a5.jpg,182,149,813,356,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/e3bcf806.jpg,7,11,1030,313,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/34f5280e.jpg,5,18,239,95,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/133f368e.jpg,74,54,993,214,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/bd4694ce.jpg,1,187,928,408,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/34a576a7.jpg,67,149,1004,470,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f7d642a6.jpg,25,8,702,194,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/e5336446.jpg,101,150,1012,320,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/88e2c4e8.jpg,20,95,671,272,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/5eec5023.jpg,80,19,926,430,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3a935629.jpg,142,118,801,339,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/81a24058.jpg,6,37,1009,321,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/aefd69bd.jpg,190,293,1048,421,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/6cdbf3cc.jpg,10,10,1039,369,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/535a8223.jpg,1,115,861,267,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0317dee0.jpg,76,123,872,542,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/d65fd74a.jpg,299,259,796,386,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/ceb77c28.jpg,37,41,1010,277,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/5f1b8883.jpg,8,152,579,355,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/bbf4327a.jpg,244,143,717,453,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/227ac6ba.jpg,15,90,617,364,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/348cfa0a.jpg,8,24,1038,295,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/52d3e004.jpg,29,31,1034,311,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/82a0b320.jpg,45,94,991,495,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2d325acf.jpg,16,23,619,300,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/cba74978.jpg,10,14,1039,328,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/6c8edb3c.jpg,118,102,787,295,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/d2ef8e79.jpg,66,47,975,307,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/8b8cb52a.jpg,314,66,789,210,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/5047bb42.jpg,13,12,315,143,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/affacaa3.jpg,14,75,649,182,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/db45be46.jpg,11,9,1030,404,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/76021b49.jpg,0,4,1044,242,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/bc053dfc.jpg,4,108,1039,448,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0175c4c1.jpg,7,10,1043,258,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f4de1c6d.jpg,21,76,522,270,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/33080aa5.jpg,6,5,1041,354,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/01d890d8.jpg,78,205,987,523,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/05d402e7.jpg,50,308,949,473,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/4ff1c46a.jpg,15,3,590,270,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/4b5d5d84.jpg,64,100,1017,409,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/01d4467a.jpg,5,4,1045,278,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3dd8ce3e.jpg,5,9,1036,287,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/89f93a9a.jpg,28,182,1009,513,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/29554e10.jpg,13,15,1037,209,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/05562539.jpg,26,97,1029,321,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/72ff7354.jpg,73,102,424,204,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/477ed09b.jpg,56,142,1009,424,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/c6c93020.jpg,143,69,635,321,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0fcbbfeb.jpg,2,7,1038,317,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/068a256b.jpg,20,21,844,194,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/04c06689.jpg,18,126,1037,523,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/a0d45211.jpg,112,146,886,404,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/03910800.jpg,119,3,828,401,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3bc2a5ca.jpg,6,6,1041,273,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/ba8de30f.jpg,18,12,1018,314,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0d726185.jpg,23,18,1023,393,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/04dd6cc6.jpg,14,13,1045,349,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/a5f54b41.jpg,265,261,591,389,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/5a34ae6c.jpg,90,59,968,344,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/e38d0d14.jpg,26,59,1012,439,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/93240258.jpg,4,9,829,268,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/4b6cee90.jpg,7,9,542,179,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/01321d88.jpg,8,8,1041,402,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2d3967c1.jpg,418,339,621,460,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/b8356f63.jpg,0,3,1046,387,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/e10d0a58.jpg,8,7,914,367,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/91dbaaf8.jpg,71,55,840,415,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/16dad39c.jpg,7,10,1038,331,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/4dd18c85.jpg,53,186,997,434,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/01c11eaf.jpg,1,76,652,418,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/5ad59658.jpg,59,52,1011,535,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2b00cd74.jpg,222,208,771,520,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2b4b2088.jpg,1,76,1028,407,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/13cff788.jpg,18,49,1029,346,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/e33261e6.jpg,5,11,1045,359,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0a3dbc55.jpg,18,11,1011,292,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/c9d44cde.jpg,15,12,1024,198,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f6fe5bff.jpg,7,21,983,260,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/77d5addd.jpg,11,157,803,312,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/919d9068.jpg,14,23,1044,370,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/06e43d7a.jpg,421,225,710,312,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/01679a6d.jpg,52,128,1007,441,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/01f17a15.jpg,29,182,1033,467,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/a15de001.jpg,394,44,874,325,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/89bd6fd9.jpg,26,23,1044,372,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/6b87ac87.jpg,0,0,921,693,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/e95061d7.jpg,28,155,998,464,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/6c1932f6.jpg,93,24,944,446,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/b20ab03a.jpg,26,157,1017,300,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/c4f97157.jpg,197,110,858,508,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/cf4b2c87.jpg,96,192,967,495,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0400ccee.jpg,113,161,886,416,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1ff3ea5f.jpg,0,308,650,531,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/018722ca.jpg,4,12,1043,261,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/05f4fd87.jpg,28,128,1009,339,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/5ffd3b00.jpg,291,292,618,415,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/e68b8eb2.jpg,17,198,1036,399,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/b9cce35d.jpg,10,42,1033,275,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/7cbdeefe.jpg,29,36,522,224,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/e541e88a.jpg,16,20,924,314,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/9148b7a3.jpg,4,136,696,280,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/73e05158.jpg,50,73,995,544,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/a915993a.jpg,7,34,895,162,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/056b05e2.jpg,52,236,944,436,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0a70aa2d.jpg,13,4,1036,328,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/b3d3c37e.jpg,54,65,1013,405,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/c44d7750.jpg,123,82,968,489,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/57c48b77.jpg,192,161,895,383,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f72ce832.jpg,32,7,272,198,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/00b7de10.jpg,14,10,1030,301,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/84074a3b.jpg,24,86,1026,525,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3d08992f.jpg,19,9,1033,372,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/9c055a72.jpg,6,7,1043,409,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/8ccd0981.jpg,9,9,1036,386,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/02af1aa3.jpg,11,15,908,271,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/afc114b6.jpg,21,177,1031,469,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/054c4923.jpg,23,83,898,470,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0cef66af.jpg,16,26,496,208,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/082d754a.jpg,9,11,1036,358,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/4e7b614f.jpg,20,13,1041,339,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/00af84d8.jpg,7,178,695,354,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0c6170eb.jpg,1,2,1044,267,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/196d9d20.jpg,172,271,926,493,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/754498aa.jpg,15,1,1038,337,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f4afdaf9.jpg,6,19,1038,881,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3455f61f.jpg,252,58,801,408,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/e449608d.jpg,13,43,1048,484,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/922f8f73.jpg,202,91,889,347,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1e1fe67e.jpg,7,7,984,310,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/38c48883.jpg,6,17,647,403,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2f778f6c.jpg,25,36,1022,332,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/d2f54af0.jpg,366,288,614,539,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/9d4ec8e6.jpg,66,53,1015,327,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2ed3d6b7.jpg,14,163,797,351,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2ca2a981.jpg,38,190,1020,432,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/415bbd5d.jpg,2,4,1042,203,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/13d23cf5.jpg,12,15,1027,366,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/00389cd7.jpg,7,143,1037,503,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/fd421daf.jpg,20,12,1028,450,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/c66d11ed.jpg,50,49,983,286,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/9529dfe3.jpg,33,95,888,419,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f159ff18.jpg,13,135,1029,309,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/905fb55b.jpg,8,7,1041,279,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/e05174ed.jpg,4,8,1045,272,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/436f8472.jpg,76,153,1029,504,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/00d6b82e.jpg,11,27,676,337,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/58f9e3d3.jpg,22,16,1025,328,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/682bcef4.jpg,5,6,1038,211,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/55d92c5c.jpg,44,52,1008,486,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/ad0154ec.jpg,13,11,1039,253,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/4b7a10a8.jpg,14,94,1035,334,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/ac2801ff.jpg,14,96,1033,333,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3a010137.jpg,53,76,998,324,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/bdca1fb9.jpg,9,24,1035,191,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/13276f92.jpg,65,15,975,367,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0a29c0d2.jpg,8,17,1034,266,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/55cb38a4.jpg,1,95,1020,559,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0545526f.jpg,13,20,1022,343,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/ecd014f1.jpg,154,321,789,553,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/fcbf11ef.jpg,15,74,690,308,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/fb45b2fa.jpg,10,16,1040,312,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/58796b42.jpg,132,211,917,393,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/7c2885bd.jpg,17,190,830,414,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/caeaaef8.jpg,5,10,505,234,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/cba2812e.jpg,26,147,883,430,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/737a5429.jpg,22,62,1016,378,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/7e0b8a41.jpg,51,36,1022,354,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/7c28d11f.jpg,27,102,1012,525,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0749d9c2.jpg,15,13,1044,407,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/ac570b4f.jpg,11,5,1040,191,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/30f59bdd.jpg,60,133,982,481,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/22560395.jpg,24,6,1040,484,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/d584bbfe.jpg,5,10,1045,264,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/7cdc08aa.jpg,17,93,810,380,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/42d0ab1b.jpg,63,158,804,388,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/ca8356b9.jpg,9,5,1038,344,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3d8ac55c.jpg,62,128,816,500,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0d21dc39.jpg,22,121,1010,352,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/bad83ce8.jpg,88,175,898,457,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/51db1a79.jpg,8,18,1015,236,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0868ded1.jpg,13,6,1047,294,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/83946269.jpg,17,13,1026,308,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/07992508.jpg,9,106,620,238,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/03f8476f.jpg,9,8,979,424,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/743b231e.jpg,9,11,1040,529,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/cd181d51.jpg,14,13,1030,302,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/88532e70.jpg,195,115,888,546,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/42c4240c.jpg,23,15,997,166,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3fb0d64d.jpg,19,21,1031,584,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/376baa5c.jpg,12,59,525,237,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/9229a511.jpg,270,97,766,544,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/489639e6.jpg,30,193,1011,434,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/04ce734a.jpg,62,178,949,450,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/036bad0a.jpg,16,52,703,306,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/66a98b8b.jpg,30,155,955,459,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/6154c6b6.jpg,16,51,1020,410,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3c5b1de1.jpg,47,223,1015,475,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/bd5f8c8b.jpg,28,113,1001,505,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/84efba34.jpg,230,143,909,417,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/467e4991.jpg,3,94,674,254,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/04fa6285.jpg,0,14,1036,486,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/70759545.jpg,197,2,913,549,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/feb9ded0.jpg,5,9,1025,420,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/63e23dde.jpg,4,14,511,201,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/004a97f3.jpg,9,69,682,316,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2fc74176.jpg,6,30,688,329,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/c60d8a03.jpg,140,303,907,522,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/70abfe1a.jpg,62,154,873,375,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/e28c66b7.jpg,3,11,1041,340,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f53c5845.jpg,44,16,969,422,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/e1eebae1.jpg,6,13,1039,436,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/ec2a3909.jpg,1,5,1046,193,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/37b38907.jpg,42,72,962,486,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/04928fa7.jpg,12,102,1019,561,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/216bf1fd.jpg,83,127,902,448,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f00f98fb.jpg,178,271,665,427,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/ad7432f6.jpg,398,14,1043,380,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/830aa828.jpg,180,336,741,447,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f489d44a.jpg,11,69,684,291,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/5558710f.jpg,34,172,1011,424,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/112d6ce7.jpg,32,75,943,450,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/058147c9.jpg,6,8,1041,233,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/5600a8e9.jpg,61,155,963,475,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/462ec9af.jpg,7,17,1045,241,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f255197f.jpg,2,30,682,356,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0b32e254.jpg,14,9,947,166,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/69f48b98.jpg,119,113,855,577,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f7046e6e.jpg,8,34,1035,282,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/722e32f9.jpg,214,213,904,542,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/ee897d4a.jpg,1,148,664,312,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/aaa2229d.jpg,14,13,1043,153,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0617f982.jpg,96,175,958,403,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/03933dbb.jpg,7,27,1025,473,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/df66a5be.jpg,0,83,690,272,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/bb5bfd2c.jpg,17,19,1003,267,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/cfb47c92.jpg,2,17,1044,361,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/057ce740.jpg,33,28,995,358,whale
